0.0|0.0|1.3085999488830566|-0.17709457874298096
0.0|1.0|1.3085999488830566|-0.17711572349071503
0.0|2.0|1.3035000562667847|-0.2622074484825134
0.0|3.0|1.2898999452590942|-0.37174779176712036
0.0|4.0|1.2781000137329102|-0.25295791029930115
0.0|5.0|1.2652000188827515|-0.2261935919523239
0.0|6.0|1.2454999685287476|-0.22736063599586487
0.0|7.0|1.2177000045776367|-0.1978245973587036
0.0|8.0|1.1960999965667725|-0.3544510304927826
0.0|9.0|1.1801999807357788|-0.48379456996917725
0.0|10.0|1.159500002861023|-0.4848870038986206
0.0|11.0|1.131500005722046|-0.47663092613220215
0.0|12.0|1.110700011253357|-0.47200146317481995
0.0|13.0|1.0888999700546265|-0.6182370781898499
0.0|14.0|1.073699951171875|-0.749772310256958
0.0|15.0|1.0504000186920166|-0.8238027691841125
0.0|16.0|1.027999997138977|-0.9543033242225647
0.0|17.0|1.0163999795913696|-1.0755280256271362
0.0|18.0|1.0089999437332153|-1.1186561584472656
0.0|19.0|1.0046000480651855|-1.1442574262619019
0.0|20.0|1.0023000240325928|-1.5124902725219727
0.0|21.0|1.0068999528884888|-1.9192516803741455
0.0|22.0|1.023900032043457|-2.2120912075042725
0.0|23.0|1.0377999544143677|-2.477255344390869
0.0|24.0|1.0450999736785889|-2.6101865768432617
0.0|25.0|1.0534000396728516|-2.575737953186035
0.0|26.0|1.0679999589920044|-2.475524425506592
0.0|27.0|1.0866999626159668|-2.5243287086486816
0.0|28.0|1.1151000261306763|-2.5557096004486084
0.0|29.0|1.128600001335144|-2.3732523918151855
0.0|30.0|1.1452000141143799|-2.322287082672119
0.0|31.0|1.1691999435424805|-2.2508702278137207
0.0|32.0|1.1832000017166138|-2.2261316776275635
0.0|33.0|1.1916999816894531|-2.179453134536743
0.0|34.0|1.1990000009536743|-2.058011531829834
0.0|35.0|1.205399990081787|-2.1877827644348145
0.0|36.0|1.2259999513626099|-2.526683807373047
0.0|37.0|1.2517000436782837|-2.6577255725860596
0.0|38.0|1.2776000499725342|-2.494072914123535
0.0|39.0|1.307800054550171|-2.3736634254455566
0.0|40.0|1.3250999450683594|-2.475736379623413
0.0|41.0|1.3335000276565552|-2.5225369930267334
0.0|42.0|1.3430999517440796|-2.402864694595337
0.0|43.0|1.354200005531311|-2.4634053707122803
0.0|44.0|1.3703999519348145|-2.6706137657165527
0.0|45.0|1.4055999517440796|-2.8428542613983154
0.0|46.0|1.4320000410079956|-3.00313138961792
0.0|47.0|1.4565000534057617|-2.979437828063965
0.0|48.0|1.489400029182434|-2.852738380432129
0.0|49.0|1.5094000101089478|-2.6930246353149414
0.0|50.0|1.524899959564209|-2.4113011360168457
0.0|51.0|1.5325000286102295|-2.2315168380737305
0.0|52.0|1.5419000387191772|-2.2075493335723877
0.0|53.0|1.5579999685287476|-2.3182451725006104
0.0|54.0|1.5740000009536743|-2.2271995544433594
0.0|55.0|1.579800009727478|-2.003679037094116
0.0|56.0|1.5860999822616577|-1.9262309074401855
0.0|57.0|1.5951000452041626|-2.0280189514160156
0.0|58.0|1.603700041770935|-1.9373197555541992
0.0|59.0|1.6055999994277954|-1.7240550518035889
0.0|60.0|1.6049000024795532|-1.3678475618362427
0.0|61.0|1.5966999530792236|-1.0136051177978516
