0.0|-1162.8332368343706
1.0|-630.0760982162043
2.0|-774.949960835912
3.0|703.7190997675543
4.0|-761.806434427757
5.0|-862.1500056066365
6.0|-1021.3129625476747
7.0|886.8070378651843
8.0|-722.5136222166693
9.0|636.8360826282501
10.0|959.0634737822271
11.0|-599.7580435851753
12.0|-596.1364794995043
