0.0|0.0|0.12141836434602737|-1.8314592838287354
0.0|1.0|0.13024960458278656|1.8579351902008057
0.0|2.0|0.06310178339481354|0.3227509558200836
0.0|3.0|0.06309587508440018|-1.1119444370269775
0.0|4.0|0.1399325281381607|1.4437304735183716
0.0|5.0|0.20042860507965088|-1.9458706378936768
0.0|6.0|0.1509571522474289|0.5225240588188171
0.0|7.0|0.11721406877040863|1.102452278137207
0.0|8.0|0.05984104052186012|0.27539515495300293
0.0|9.0|0.2008710652589798|-1.0605082511901855
0.0|10.0|0.10140209645032883|0.6372182965278625
0.0|11.0|0.12949149310588837|-0.3150177001953125
0.0|12.0|0.0952841117978096|1.5262165069580078
0.0|13.0|0.21667306125164032|-1.532637357711792
0.0|14.0|0.2107791006565094|1.098987102508545
0.0|15.0|0.15259356796741486|0.15265995264053345
0.0|16.0|0.09091949462890625|1.0840033292770386
0.0|17.0|0.008320227265357971|-1.4111309051513672
0.0|18.0|0.1058843582868576|1.7044745683670044
0.0|19.0|0.027367688715457916|1.9272061586380005
0.0|20.0|0.14200598001480103|1.8034359216690063
0.0|21.0|0.17340272665023804|1.1953588724136353
0.0|22.0|0.03126507252454758|1.5574629306793213
0.0|23.0|0.19697590172290802|-1.8118906021118164
0.0|24.0|0.048426225781440735|-0.2055543065071106
0.0|25.0|0.105192169547081|-0.6990779042243958
0.0|26.0|0.2038159966468811|1.5530436038970947
0.0|27.0|0.12835142016410828|-1.4104399681091309
0.0|28.0|0.03342223912477493|-0.34797927737236023
0.0|29.0|0.21035945415496826|-0.2776261568069458
0.0|30.0|0.1687965989112854|-0.5284842252731323
0.0|31.0|0.04486437886953354|0.6233989596366882
0.0|32.0|0.17593470215797424|-1.8635153770446777
0.0|33.0|0.05760775879025459|-0.436763197183609
0.0|34.0|0.10230109840631485|1.8357908725738525
0.0|35.0|0.14872044324874878|1.5320783853530884
0.0|36.0|0.03111126273870468|-1.373115062713623
0.0|37.0|0.21701136231422424|-1.6901957988739014
0.0|38.0|0.1740317940711975|0.20385433733463287
0.0|39.0|0.012121379375457764|1.6256606578826904
0.0|40.0|0.03408849239349365|-0.9860549569129944
0.0|41.0|0.11210442334413528|-0.30339181423187256
0.0|42.0|0.003247097134590149|1.1238577365875244
0.0|43.0|0.16898056864738464|0.5373333692550659
0.0|44.0|0.1889955848455429|0.8724198937416077
0.0|45.0|0.10583321005105972|0.7075351476669312
0.0|46.0|0.1492568850517273|-0.6715397238731384
0.0|47.0|0.17021626234054565|-0.6633278131484985
0.0|48.0|0.06841611862182617|-1.1111527681350708
0.0|49.0|0.1033671647310257|-1.4998228549957275
0.0|50.0|0.011397972702980042|-0.36085042357444763
0.0|51.0|0.2029927372932434|1.313070297241211
